Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release
59,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.01,1333.33,0.0,234.34,32.34,3.0,2.58,19.86,0.24,0.33,0.49,0.87
58,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.05,0.02,1250.0,0.0,234.34,32.34,3.0,2.58,13.8,0.21,0.35,0.47,0.9
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,47.64,0.04,0.06,0.09,1.0
124,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.06,78.95,0.0,331.35,99.6,8.0,1.58,25.94,0.01,0.03,0.07,0.5
34,TAA-PLGA,1.0,18000.0,0.0,293.0,11.75,0.05,0.05,82.19,0.02,434.5,93.06,7.0,2.42,34.69,0.01,0.01,0.02,0.97
47,PTX-PLGA,1.0,57500.0,0.0,216.5,10.36,0.02,0.01,11639.19,0.0,853.92,221.29,15.0,3.74,9.01,0.05,0.11,0.2,0.38
121,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,117.65,0.0,331.35,99.6,8.0,1.58,2.07,0.02,0.03,0.07,0.13
70,LDC-PLGA,1.0,48000.0,0.0,68.5,13.78,0.05,0.02,1363.64,0.0,234.34,32.34,3.0,2.58,0.86,0.05,0.08,0.15,0.15
111,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.18,0.12,113.21,0.0,392.47,94.83,6.0,1.9,23.15,0.0,0.01,0.01,0.84
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,21.0,0.0,0.0,0.01,0.02
121,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,117.65,0.0,331.35,99.6,8.0,1.58,7.96,0.02,0.03,0.07,0.25
163,PTX-PLGA-co-PAVL,3.0,10200.0,0.04,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,56.0,0.01,0.01,0.02,0.93
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,0.0,0.01,0.01,0.01,0.0
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,6.0,0.0,0.0,0.01,0.01
51,PTX-PLGA,1.0,57500.0,0.0,216.5,10.36,0.01,0.01,16255.76,0.0,853.92,221.29,15.0,3.74,13.14,0.06,0.1,0.17,0.38
123,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,431.65,0.0,331.35,99.6,8.0,1.58,24.09,0.09,0.17,0.3,0.94
124,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.06,78.95,0.0,331.35,99.6,8.0,1.58,2.87,0.01,0.03,0.07,0.12
122,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,202.7,0.0,331.35,99.6,8.0,1.58,48.75,0.02,0.05,0.09,1.01
76,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.21,0.14,21.1,0.0,206.29,37.3,2.0,3.07,1.99,0.16,0.21,0.28,0.33
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,28.25,0.09,0.11,0.15,0.42
55,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.01,1538.46,0.0,234.34,32.34,3.0,2.58,2.09,0.05,0.11,0.2,0.35
87,TTD-PLGA,1.0,28000.0,0.0,206.0,10.28,0.1,0.06,94.34,0.01,325.5,23.47,2.0,5.34,5.81,0.01,0.02,0.03,0.24
57,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.03,1818.18,0.0,234.34,32.34,3.0,2.58,2.55,0.01,0.05,0.14,0.4
97,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.01,3529.41,0.1,853.92,221.29,15.0,3.74,5.96,0.01,0.02,0.04,0.12
132,LDC-PLGA,1.0,46000.0,0.0,68.5,13.78,0.05,0.04,125.0,0.0,234.34,32.34,3.0,2.58,41.65,0.04,0.07,0.13,1.0
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,79.87,0.02,0.02,0.03,1.0
126,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.06,444.44,0.0,331.35,99.6,8.0,1.58,26.51,0.03,0.09,0.24,0.96
111,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.18,0.12,113.21,0.0,392.47,94.83,6.0,1.9,16.05,0.0,0.01,0.01,0.43
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,11.0,0.01,0.01,0.01,0.03
114,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,1.72,0.62,98.36,0.0,392.47,94.83,6.0,1.9,0.4,0.25,0.31,0.5,0.28
160,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,87.0,0.01,0.01,0.02,0.97
110,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.11,0.09,103.45,0.0,392.47,94.83,6.0,1.9,1.22,0.0,0.01,0.02,0.02
73,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.21,0.17,23.54,0.0,206.29,37.3,2.0,3.07,0.0,0.25,0.36,0.41,0.01
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,40.0,0.01,0.01,0.01,0.73
65,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.1,722.89,0.0,234.34,32.34,3.0,2.58,14.09,0.01,0.01,0.02,0.26
12,DEX-PLGA,1.0,28000.0,0.0,262.0,12.42,0.1,0.08,300.0,0.0,392.47,94.83,6.0,1.9,53.03,0.07,0.12,0.18,0.85
96,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.01,3076.92,0.1,853.92,221.29,15.0,3.74,5.11,0.01,0.02,0.04,0.12
162,PTX-PLGA-co-PAVL,3.0,10200.0,0.04,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,2.0,0.02,0.02,0.03,0.03
83,5-FU-PLGA,1.0,104000.0,0.0,282.5,7.76,0.8,0.24,152.67,0.0,130.08,65.72,5.0,-0.8,3.15,0.09,0.16,0.28,0.51
35,TAA-PLGA,1.0,54000.0,0.0,293.0,11.75,0.05,0.05,84.51,0.02,434.5,93.06,7.0,2.42,35.46,0.0,0.01,0.01,0.14
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,17.0,0.01,0.01,0.01,0.04
114,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,1.72,0.62,98.36,0.0,392.47,94.83,6.0,1.9,3.13,0.25,0.31,0.5,0.52
88,TTD-PLGA,1.0,28000.0,0.0,206.0,10.28,0.1,0.04,74.04,0.01,325.5,23.47,2.0,5.34,12.13,0.01,0.02,0.03,0.59
56,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.2,0.03,1333.33,0.0,234.34,32.34,3.0,2.58,42.79,0.27,0.44,0.7,0.88
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,7.0,0.01,0.01,0.01,0.02
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,20.0,0.0,0.0,0.01,0.02
123,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,431.65,0.0,331.35,99.6,8.0,1.58,1.27,0.09,0.17,0.3,0.33
60,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.2,0.17,714.29,0.0,234.34,32.34,3.0,2.58,13.99,0.01,0.02,0.03,0.25
167,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,18.0,0.0,0.01,0.01,0.03
58,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.05,0.02,1250.0,0.0,234.34,32.34,3.0,2.58,8.0,0.21,0.35,0.47,0.88
85,5-FU-PLGA,1.0,104000.0,0.0,282.5,8.02,0.8,0.26,127.39,0.0,130.08,65.72,5.0,-0.8,14.11,0.11,0.19,0.33,0.87
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,24.0,0.01,0.01,0.01,0.42
160,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,68.0,0.01,0.01,0.02,0.77
103,HPA-PLGA,1.0,25000.0,0.0,218.0,11.11,0.03,0.02,1132.08,0.01,242.32,58.88,3.0,2.0,3.95,0.07,0.12,0.21,0.68
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,1.96,0.11,0.2,0.36,0.53
84,5-FU-PLGA,1.0,104000.0,0.0,282.5,8.02,0.8,0.18,210.53,0.0,130.08,65.72,5.0,-0.8,1.17,0.07,0.13,0.22,0.24
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,22.0,0.0,0.0,0.01,0.02
123,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,431.65,0.0,331.35,99.6,8.0,1.58,15.29,0.09,0.17,0.3,0.83
114,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,1.72,0.62,98.36,0.0,392.47,94.83,6.0,1.9,16.17,0.25,0.31,0.5,0.64
163,PTX-PLGA-co-PAVL,3.0,10200.0,0.04,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,5.0,0.01,0.01,0.02,0.02
84,5-FU-PLGA,1.0,104000.0,0.0,282.5,8.02,0.8,0.18,210.53,0.0,130.08,65.72,5.0,-0.8,3.97,0.07,0.13,0.22,0.46
162,PTX-PLGA-co-PAVL,3.0,10200.0,0.04,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,61.0,0.02,0.02,0.03,0.88
113,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.51,0.29,115.38,0.0,392.47,94.83,6.0,1.9,4.01,0.03,0.06,0.11,0.24
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,6.07,0.06,0.13,0.24,0.54
53,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.01,1276.6,0.0,234.34,32.34,3.0,2.58,14.4,0.02,0.05,0.11,0.72
46,PTX-PLGA,3.0,105000.0,0.0,216.5,10.36,0.02,0.01,22018.35,0.0,853.92,221.29,15.0,3.74,8.79,0.05,0.1,0.18,0.44
67,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.03,740.74,0.0,234.34,32.34,3.0,2.58,0.0,0.01,0.01,0.03,0.0
166,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,28.0,0.0,0.01,0.01,0.21
3,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.03,1200.0,1.0,446.91,68.74,9.0,4.28,0.4,0.25,0.45,0.72,0.35
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,54.8,0.02,0.02,0.03,0.69
99,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.01,2061.86,0.1,853.92,221.29,15.0,3.74,93.15,0.01,0.01,0.03,0.37
111,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.18,0.12,113.21,0.0,392.47,94.83,6.0,1.9,23.68,0.0,0.01,0.01,0.87
134,LDC-PLGA,1.0,46000.0,0.0,68.5,13.78,0.05,0.04,56.6,0.0,234.34,32.34,3.0,2.58,14.18,0.04,0.06,0.11,0.72
89,TTD-PLGA,1.0,8300.0,0.0,206.0,10.28,0.1,0.06,112.25,0.01,325.5,23.47,2.0,5.34,0.69,0.06,0.09,0.15,0.14
49,PTX-PLGA,3.0,105000.0,0.0,216.5,10.36,0.01,0.0,9165.9,0.0,853.92,221.29,15.0,3.74,13.32,0.03,0.06,0.12,0.39
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,26.0,0.0,0.0,0.01,0.03
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,0.22,0.01,0.02,0.05,0.0
57,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.03,1818.18,0.0,234.34,32.34,3.0,2.58,8.33,0.01,0.05,0.14,0.76
163,PTX-PLGA-co-PAVL,3.0,10200.0,0.04,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,18.0,0.01,0.01,0.02,0.05
48,PTX-PLGA,3.0,105000.0,0.0,216.5,10.36,0.01,0.0,13498.31,0.0,853.92,221.29,15.0,3.74,30.16,0.06,0.13,0.24,0.69
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,76.0,0.0,0.0,0.01,0.82
67,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.03,740.74,0.0,234.34,32.34,3.0,2.58,14.01,0.01,0.01,0.03,0.38
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,23.99,0.03,0.07,0.14,0.69
162,PTX-PLGA-co-PAVL,3.0,10200.0,0.04,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,13.0,0.02,0.02,0.03,0.05
113,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.51,0.29,115.38,0.0,392.47,94.83,6.0,1.9,2.88,0.03,0.06,0.11,0.2
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,42.0,0.0,0.0,0.01,0.29
55,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.01,1538.46,0.0,234.34,32.34,3.0,2.58,36.59,0.05,0.11,0.2,0.86
39,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.25,0.17,7117.44,0.0,285.31,78.29,5.0,2.66,8.13,0.03,0.07,0.14,0.42
67,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.03,740.74,0.0,234.34,32.34,3.0,2.58,36.59,0.01,0.01,0.03,0.76
87,TTD-PLGA,1.0,28000.0,0.0,206.0,10.28,0.1,0.06,94.34,0.01,325.5,23.47,2.0,5.34,22.06,0.01,0.02,0.03,0.94
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,14.06,0.04,0.07,0.11,0.4
126,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.06,444.44,0.0,331.35,99.6,8.0,1.58,12.64,0.03,0.09,0.24,0.81
101,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.02,6060.61,0.1,853.92,221.29,15.0,3.74,6.39,0.0,0.02,0.13,0.13
84,5-FU-PLGA,1.0,104000.0,0.0,282.5,8.02,0.8,0.18,210.53,0.0,130.08,65.72,5.0,-0.8,6.12,0.07,0.13,0.22,0.55
96,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.01,3076.92,0.1,853.92,221.29,15.0,3.74,21.67,0.01,0.02,0.04,0.3
169,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,28.0,0.01,0.01,0.02,0.56
3,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.03,1200.0,1.0,446.91,68.74,9.0,4.28,4.99,0.25,0.45,0.72,1.02
169,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,18.0,0.01,0.01,0.02,0.14
83,5-FU-PLGA,1.0,104000.0,0.0,282.5,7.76,0.8,0.24,152.67,0.0,130.08,65.72,5.0,-0.8,0.2,0.09,0.16,0.28,0.05
163,PTX-PLGA-co-PAVL,3.0,10200.0,0.04,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,52.0,0.01,0.01,0.02,0.92
13,LDC-PLGA,2.33,10000.0,0.0,68.5,13.78,1.0,0.42,60.0,0.2,234.34,32.34,3.0,2.58,21.18,0.31,0.49,0.65,0.82
109,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.04,0.02,98.36,0.0,392.47,94.83,6.0,1.9,15.52,0.0,0.01,0.01,0.88
85,5-FU-PLGA,1.0,104000.0,0.0,282.5,8.02,0.8,0.26,127.39,0.0,130.08,65.72,5.0,-0.8,9.12,0.11,0.19,0.33,0.79
169,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,17.0,0.01,0.01,0.02,0.11
123,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,431.65,0.0,331.35,99.6,8.0,1.58,19.81,0.09,0.17,0.3,0.89
132,LDC-PLGA,1.0,46000.0,0.0,68.5,13.78,0.05,0.04,125.0,0.0,234.34,32.34,3.0,2.58,2.73,0.04,0.07,0.13,0.3
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,4.66,0.04,0.07,0.11,0.25
132,LDC-PLGA,1.0,46000.0,0.0,68.5,13.78,0.05,0.04,125.0,0.0,234.34,32.34,3.0,2.58,0.19,0.04,0.07,0.13,0.0
77,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.21,0.2,34.58,0.0,206.29,37.3,2.0,3.07,1.5,0.24,0.32,0.45,0.54
89,TTD-PLGA,1.0,8300.0,0.0,206.0,10.28,0.1,0.06,112.25,0.01,325.5,23.47,2.0,5.34,16.1,0.06,0.09,0.15,0.98
80,5-FU-PLGA,1.0,104000.0,0.0,282.5,7.76,0.8,0.35,76.73,0.0,130.08,65.72,5.0,-0.8,17.34,0.09,0.19,0.35,0.97
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,3.98,0.01,0.03,0.06,0.18
166,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,7.0,0.0,0.01,0.01,0.01
111,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.18,0.12,113.21,0.0,392.47,94.83,6.0,1.9,22.64,0.0,0.01,0.01,0.88
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,2.0,0.0,0.0,0.01,0.01
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,11.4,0.01,0.03,0.06,0.78
101,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.02,6060.61,0.1,853.92,221.29,15.0,3.74,3.85,0.0,0.02,0.13,0.12
121,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,117.65,0.0,331.35,99.6,8.0,1.58,13.96,0.02,0.03,0.07,0.33
81,5-FU-PLGA,1.0,104000.0,0.0,282.5,7.76,0.8,0.32,92.17,0.0,130.08,65.72,5.0,-0.8,12.15,0.27,0.34,0.45,0.83
34,TAA-PLGA,1.0,18000.0,0.0,293.0,11.75,0.05,0.05,82.19,0.02,434.5,93.06,7.0,2.42,0.64,0.01,0.01,0.02,0.01
160,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,7.0,0.01,0.01,0.02,0.02
109,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.04,0.02,98.36,0.0,392.47,94.83,6.0,1.9,8.96,0.0,0.01,0.01,0.12
167,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,13.0,0.0,0.01,0.01,0.03
113,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.51,0.29,115.38,0.0,392.47,94.83,6.0,1.9,2.19,0.03,0.06,0.11,0.18
74,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.21,0.18,34.36,0.0,206.29,37.3,2.0,3.07,0.02,0.11,0.17,0.27,0.1
46,PTX-PLGA,3.0,105000.0,0.0,216.5,10.36,0.02,0.01,22018.35,0.0,853.92,221.29,15.0,3.74,2.06,0.05,0.1,0.18,0.28
166,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,0.0,0.0,0.01,0.01,0.0
122,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,202.7,0.0,331.35,99.6,8.0,1.58,1.65,0.02,0.05,0.09,0.14
113,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.51,0.29,115.38,0.0,392.47,94.83,6.0,1.9,13.94,0.03,0.06,0.11,0.56
130,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.05,0.04,57.69,0.0,206.29,37.3,2.0,3.07,0.0,0.08,0.14,0.26,0.0
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,4.0,0.03,0.06,0.11,0.23
114,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,1.72,0.62,98.36,0.0,392.47,94.83,6.0,1.9,1.31,0.25,0.31,0.5,0.53
84,5-FU-PLGA,1.0,104000.0,0.0,282.5,8.02,0.8,0.18,210.53,0.0,130.08,65.72,5.0,-0.8,3.14,0.07,0.13,0.22,0.43
82,5-FU-PLGA,1.0,104000.0,0.0,282.5,7.76,0.8,0.27,117.88,0.0,130.08,65.72,5.0,-0.8,17.26,0.07,0.12,0.22,0.85
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,10.58,0.11,0.22,0.39,1.04
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,17.14,0.03,0.06,0.11,1.0
55,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.01,1538.46,0.0,234.34,32.34,3.0,2.58,20.28,0.05,0.11,0.2,0.79
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,14.2,0.11,0.12,0.15,0.46
101,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.02,6060.61,0.1,853.92,221.29,15.0,3.74,16.12,0.0,0.02,0.13,0.15
96,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.01,3076.92,0.1,853.92,221.29,15.0,3.74,8.94,0.01,0.02,0.04,0.18
106,TMZ-PLGA,3.0,20000.0,0.0,212.0,10.46,0.05,0.04,97.56,0.0,194.15,108.17,8.0,-2.08,28.08,0.04,0.05,0.06,0.88
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,78.0,0.0,0.0,0.01,0.84
6,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,46.15,1.0,446.91,68.74,9.0,4.28,12.84,0.01,0.01,0.02,0.11
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,28.02,0.04,0.07,0.11,0.63
160,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,56.0,0.01,0.01,0.02,0.54
124,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.06,78.95,0.0,331.35,99.6,8.0,1.58,36.47,0.01,0.03,0.07,0.99
47,PTX-PLGA,1.0,57500.0,0.0,216.5,10.36,0.02,0.01,11639.19,0.0,853.92,221.29,15.0,3.74,7.19,0.05,0.11,0.2,0.34
63,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.03,789.47,0.0,234.34,32.34,3.0,2.58,19.86,0.01,0.01,0.02,0.51
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,52.0,0.0,0.0,0.01,0.72
104,HPA-PLGA,1.0,20000.0,0.0,218.0,11.11,0.03,0.02,1034.48,0.01,242.32,58.88,3.0,2.0,0.05,0.1,0.19,0.35,0.02
113,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.51,0.29,115.38,0.0,392.47,94.83,6.0,1.9,17.08,0.03,0.06,0.11,0.78
51,PTX-PLGA,1.0,57500.0,0.0,216.5,10.36,0.01,0.01,16255.76,0.0,853.92,221.29,15.0,3.74,7.52,0.06,0.1,0.17,0.3
87,TTD-PLGA,1.0,28000.0,0.0,206.0,10.28,0.1,0.06,94.34,0.01,325.5,23.47,2.0,5.34,17.99,0.01,0.02,0.03,0.84
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,32.95,0.11,0.12,0.15,0.96
50,PTX-PLGA,1.0,57500.0,0.0,216.5,10.36,0.01,0.0,9428.03,0.0,853.92,221.29,15.0,3.74,12.88,0.09,0.12,0.18,0.42
133,LDC-PLGA,1.0,46000.0,0.0,68.5,13.78,0.05,0.04,81.08,0.0,234.34,32.34,3.0,2.58,0.0,0.05,0.07,0.11,0.0
79,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.21,0.18,40.93,0.0,206.29,37.3,2.0,3.07,0.0,0.09,0.13,0.14,0.0
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,20.99,0.02,0.03,0.04,0.2
110,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.11,0.09,103.45,0.0,392.47,94.83,6.0,1.9,9.48,0.0,0.01,0.02,0.12
118,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.18,217.39,0.01,1269.47,466.34,30.0,-1.14,21.26,0.04,0.05,0.06,0.24
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,17.98,0.06,0.13,0.24,0.74
